time,sst_anomaly,oni_colombia_pacific
2007-11-01,-0.47668839,-0.4724102020263672
2007-12-01,-0.55228233,-0.5104859670003256
2008-01-01,-0.5024872,-0.39040883382161456
2008-02-01,-0.116456985,0.09035936991373698
2008-03-01,0.8900223,0.2526893615722656
2008-04-01,-0.015497208,0.25035667419433594
2008-05-01,-0.12345505,-0.08289273579915364
2008-06-01,-0.10972595,-0.05992698669433594
2008-07-01,0.05340004,-0.009313583374023438
2008-08-01,0.028385162,0.0508874257405599
2008-09-01,0.070877075,0.06744448343912761
2008-10-01,0.10307121,-0.027345657348632812
2008-11-01,-0.25598526,-0.14623451232910156
2008-12-01,-0.2857895,-0.31793657938639325
2009-01-01,-0.412035,-0.2563947041829427
2009-02-01,-0.071359634,-0.4585742950439453
2009-03-01,-0.89232826,-0.5299027760823568
2009-04-01,-0.62602043,-0.5647754669189453
2009-05-01,-0.1759777,-0.2356135050455729
2009-06-01,0.09515762,0.06617355346679688
2009-07-01,0.27934074,0.11853408813476562
2009-08-01,-0.018896103,0.059908548990885414
2009-09-01,-0.080718994,0.08899243672688802
2009-10-01,0.3665924,0.2167975107828776
2009-11-01,0.36451912,0.3390267690022786
2009-12-01,0.28596878,0.3168799082438151
2010-01-01,0.30015182,0.4108511606852214
2010-02-01,0.6464329,0.7230250040690104
2010-03-01,1.2224903,1.0005124409993489
2010-04-01,1.1326141,0.9778079986572266
2010-05-01,0.57831955,0.6378040313720703
2010-06-01,0.20247841,0.2843310038248698
2010-07-01,0.07219505,0.10140736897786458
2010-08-01,0.029548645,-0.0017999013264973958
2010-09-01,-0.1071434,-0.15912310282389322
2010-10-01,-0.39977455,-0.4118003845214844
2010-11-01,-0.7284832,-0.6593176523844401
2010-12-01,-0.8496952,-0.7139364878336588
2011-01-01,-0.56363106,-0.3185717264811198
2011-02-01,0.45761108,0.2547181447347005
2011-03-01,0.8701744,0.6309134165445963
2011-04-01,0.56495476,0.5314935048421224
2011-05-01,0.15935135,0.27253977457682294
2011-06-01,0.09331322,0.06388664245605469
2011-07-01,-0.06100464,0.019617080688476562
2011-08-01,0.026542664,-0.0072307586669921875
2011-09-01,0.012769699,-0.0049114227294921875
2011-10-01,-0.05404663,-0.12854766845703125
2011-11-01,-0.34436607,-0.31504058837890625
2011-12-01,-0.54670906,-0.42966779073079425
2012-01-01,-0.39792824,-0.2781823476155599
2012-02-01,0.110090256,-0.14398193359375
2012-03-01,-0.14410782,0.13819376627604166
2012-04-01,0.44859886,0.09493319193522136
2012-05-01,-0.019691467,0.2421271006266276
2012-06-01,0.2974739,0.04122098286946615
2012-07-01,-0.15411949,0.10871569315592448
2012-08-01,0.18279266,0.04537518819173177
2012-09-01,0.10745239,0.17081451416015625
2012-10-01,0.22219849,0.18208948771158853
2012-11-01,0.21661758,0.15187835693359375
2012-12-01,0.016819,0.050440470377604164
