Model_ID,Model_Name,Ensemble_Type,Score,SMAPE,MAE,RMSE,MADE,MAGE,ODA,Num_Participants
a3522726a68c9e844392334a06c0023b,RRVAR,0,21.6341473966408,163.35955120621344,0.4321663104176892,0.5347660155649197,1.0365336332677895,1.04976606840545,0.7666666666666666,0
a7724e496969e2c931d6370930b3e841,DatepartRegression,0,21.63882298148605,169.97558160191744,0.6806201240734531,0.7948624350663014,1.147566350651871,1.9486790198427706,0.7499999999999999,0
f4df65bf9096935519dce594c9eff05d,VAR,0,21.68185227489837,150.94236860173183,0.46444468085805185,0.5639457462447461,1.258436781468946,1.0306998006896737,0.6833333333333333,0
4dac8993a42267154fab9c105332f0f9,SectionalMotif,0,21.71567068385902,157.60958407479777,0.6919602283593587,0.8164784573596728,1.2260777598135921,1.9278603529567735,0.7499999999999999,0
9db8c169b3a5db578981af2bafcf857d,MetricMotif,0,21.732294188173693,155.16049282690523,0.7708361256584982,0.8674249774027549,1.0957385723210753,2.554024726607633,0.7166666666666666,0
7d2471aec4c6edf7f6f43f87a91d3dc2,Ensemble,1,21.73588105146865,136.71670908166556,0.7645071953476718,0.9049421210857533,1.0100873443874172,1.784606806460037,0.6833333333333333,0
ae70f31b11822c63d1a29ce10656d053,Ensemble,1,21.73588105146865,136.71670908166556,0.7645071953476718,0.9049421210857533,1.0100873443874172,1.784606806460037,0.6833333333333333,0
2821e5ad4389ab5097adfaa2278492f9,ARDL,0,21.748571278558856,141.26153275431705,0.7274936219559062,0.9180999351643624,1.3346111614523053,1.8339454488455893,0.6666666666666667,0
38b638dc7b7ae50a3380788558c42b65,DatepartRegression,0,21.75966220426267,170.5035079976904,0.6882358810920125,0.8040825803646318,1.1871901658293502,1.9602842131781355,0.7499999999999999,0
fe625b8ea4c59cd56e058711cdf9b3c0,Ensemble,1,21.786907788218425,133.0967094741999,0.7694724825835119,0.9103572326950232,0.9615633772958461,1.9756923762182783,0.7333333333333333,0
aafc252c94efb097ca39b878a854657f,Cassandra,0,21.803396446086907,136.12423475017067,0.7204534489340927,0.8967125741019005,1.3990916198799008,1.7744825482593989,0.6833333333333333,0
116c4b2ce0532b568dea0b8e0146ec2b,ARCH,0,21.84549217042803,200.0,0.4336184454002347,0.5350248986124171,1.0412803818989569,1.0632379934162768,0.7666666666666666,0
471a72941ced2d5086031b92a52c04ce,SeasonalNaive,0,21.847885044775246,151.12008523933372,0.5438629261220769,0.6968475717237286,1.2274028962926977,1.3564994762248803,0.6833333333333333,0
1e96926d1505e80f84cd4cf025a767e4,DatepartRegression,0,21.853699738619408,150.1238455135696,0.7476354186800125,0.8610506036915266,1.1095530382043701,2.135464760803531,0.5833333333333334,0
0006b2fb2f16c157602f9b005cfcb417,MetricMotif,0,21.85941459036709,164.8331975765372,0.44013739556994363,0.5475751596545726,1.0289336510118068,1.0945732128393477,0.7833333333333333,0
663c91ff60436bc9a9bba89421482cfa,MetricMotif,0,21.866665765894847,150.51384175563936,0.4973438453355641,0.5901982778079383,1.0077436462249088,1.4764330484355082,0.7166666666666666,0
c2a38cbda51ccd8ea5770c259faa3423,VAR,0,21.879808482021577,161.92542501180876,0.6528801508399369,0.7436538414589796,1.1179534771710236,1.886701560321279,0.7499999999999999,0
75d3afa174b0013f370e92177b43ed41,Cassandra,0,21.891753105133994,140.10337235518173,0.5264814224235395,0.6447716753548812,1.069634602387356,1.3613560440639743,0.8166666666666667,0
71e9a0dd1d16a95f38dda12da4dff0aa,Cassandra,0,21.918125165523087,153.99137019823849,0.6138234482570144,0.716489622382712,1.0530826524653258,1.9161980949346742,0.65,0
19624a7da9886b85c697f1aab439a31e,SectionalMotif,0,21.93185617134086,176.07966859632037,0.4567486139045777,0.5653448756687357,1.0481443107053559,1.0636769910654011,0.6833333333333333,0
5cdbcdcadfaa21e197c9b34ec1ee8dec,GLS,0,21.942610820757228,194.54971643807315,0.4340530982850373,0.5358745371362004,1.0422425593414677,1.0633322073558396,0.7666666666666666,0
b46f7bd1ae9ef700cb7cccba999c7501,MetricMotif,0,21.99015676423231,161.45022435613714,0.4400706302721288,0.524055084523267,1.094286084372316,0.9898510381978095,0.7833333333333333,0
45bbd0aaf40eaf8a15bf4a63f054b169,GLS,0,21.992280771832434,191.7039008522175,0.43353878330219564,0.5352649996326442,1.0414410013148647,1.0616425953239945,0.7666666666666666,0
a3f299f38f70f0515deb200956b0f588,ARCH,0,22.00679210820149,152.24977282079936,0.6075405575076958,0.7122983775596826,1.0654154203376511,1.9503543763546518,0.21666666666666665,0
f8ba91fc7df2b8fbec61da400a512db7,SectionalMotif,0,22.019608524331616,158.6516380737316,0.692153230842201,0.8294744371001841,1.171058481021801,1.9633802872835673,0.8,0
465d271ad350dec1d7bfc711daced4a9,MetricMotif,0,22.05154460231498,165.9330161654437,0.7298690023304941,0.8472654217089456,1.2336480167285493,2.108389504551079,0.7499999999999999,0
568641043f87bea54595ebe781306758,VAR,0,22.088511745327345,164.11040753106454,0.4263431684030693,0.5348671432553236,1.0427051272174386,1.0561474802845403,0.7666666666666666,0
bb2a58b01a02b0080604b8a3bc7a141a,ARDL,0,22.09095762516871,147.0547966019763,0.7640224716802165,0.8722566046767621,1.0125185376358887,1.9740154963502445,0.65,0
