,temperature_t_90,temperature_t_10,wind_anomalies_above,precipitation_Anomalia_Lluvia,drought_Anomalia_Sequia,Climate_Index
1964-07-01,-0.7655948315592992,-0.49097082268591624,0.09554507426906972,1.1650539354110758,0.21352776607389845,0.2399005533761322
1964-08-01,-0.41435888145625466,-0.6568545913502958,0.1363408747832145,0.09533982009937358,0.22997489803071391,0.14083026056146863
1964-09-01,-0.662336088117594,1.3030436991844896,-0.7274220233947745,-0.8189145013069113,0.2262798411717173,-0.6570872941664104
1964-10-01,-0.6916084503449463,-0.10027258561215585,-0.6410796753347044,-0.19059903267771,0.20626175709589734,-0.2433505631298615
1964-11-01,-0.5329451445407438,-0.037968974382699,0.18674013024152497,-1.327671757278343,0.18776278799691193,-0.28962900183959017
1964-12-01,-0.32709617722392,-0.5264625338752814,0.1626636782445388,-0.5819646477078398,0.1583158878555353,-0.01232374499128086
1965-01-01,-0.17717491191416568,0.3853244324524442,0.35032571056975575,-0.07626476480315131,0.12745046029696772,-0.03219758766060754
1965-02-01,1.0229468902284982,-0.34103483550715297,0.05062608808888258,0.010218505126734556,0.11715270355724794,0.30839580450170323
1965-03-01,-0.006908005326519473,-0.650705538747305,-0.2546904649422691,-0.5996544435620308,0.12172491642503047,-0.017764491731696787
1965-04-01,0.025408549064207586,-0.642763373853995,-0.29595975009526654,0.9098212942481041,0.11572734659421613,0.2795521627330513
1965-05-01,0.3103910689483371,0.3999655706919723,0.19485747895688466,0.9183309078216553,0.09397099062585723,0.2235169751321524
1965-06-01,0.29126723263076765,-0.09858506742016608,-0.12319744103942301,-0.6017282474786043,0.05025187594684899,-0.056964302504048915
1965-07-01,-0.7374860143460147,0.8099902167076874,-0.35619252245791716,0.9097877445941169,-0.0064906427467944505,-0.20007433033285932
1965-08-01,-0.5653348899467252,0.36306667333959824,0.30689371989700037,0.9788679607833425,-0.07143003185897878,0.05718601710700812
1965-09-01,-0.20346999985949135,-0.17061407367162285,0.5788646084030273,-0.9427634126817188,-0.12931029986193576,-0.10521300606569914
1965-10-01,0.3086466360178627,0.06768764462580562,0.4974356060650309,-0.27906652039382607,-0.17223839674717883,0.05741793606321662
1965-11-01,-0.25846927953709653,0.3229644893395773,-0.43531050696798834,0.13733717554714528,-0.19791612168849262,-0.21546464439720187
1965-12-01,0.3283639786942669,-0.003567449619070351,-0.5322897940796995,0.17695024985975272,-0.23598415999358616,-0.051878455180039126
1966-01-01,0.6486407594551231,-0.8515790791286333,-0.14743015065633266,-0.5453513164926941,-0.17902452851585288,0.12568276858377536
1966-02-01,0.12609606255687644,-0.1871773386835784,-0.1924707160687974,-0.7515970567474142,-0.12170088322513019,-0.15049905096017738
1966-03-01,-0.5732907116453101,-0.3227153807336966,0.31942785357919234,0.21565821910432237,-0.0823880054027161,0.04042454727383703
1966-04-01,-0.3480325144720841,-0.1622530621078337,0.19542244375175952,-0.10593990170552084,-0.058836310675288134,-0.031026644198659976
1966-05-01,0.5050002174120254,0.3150013193956095,0.9772332008420919,0.30845106459067506,-0.04782847655418554,0.28557093737899947
1966-06-01,-0.3857577928542216,-0.1077531145136339,0.32246887472951125,0.6806090871881073,-0.04428122315527111,0.13615841208435192
1966-07-01,0.5899147165603855,0.38436700792658973,0.5340184026797377,-0.0838010183457906,-0.044778239672840975,0.12219737065898037
1966-08-01,0.41670609644686035,-0.1236104442999339,-1.1782347617752793,0.08234539662953463,-0.038541755764905705,-0.11882291603277122
1966-09-01,0.6576294513946853,-0.44390136356195314,-0.7960106202244861,-0.48765287513379013,-0.02747241662124894,-0.041921019404577334
1966-10-01,0.06917049643674983,-0.4659082233253992,-0.6651859842470111,-0.5628332116951545,-0.01212971757273279,-0.1410140387505499
1966-11-01,-0.19287051164504748,-0.14638555979334203,-0.003995953703681804,0.47020590615769225,0.003562368989849074,0.08465747391843081
1966-12-01,0.5100272495000208,-0.12076839880315757,0.8992373793014514,0.829549020777146,0.0002871731939638744,0.4719738443151479
1967-01-01,-0.8804411553800913,0.9963055629182013,-0.4338761589358098,-0.6615187662343185,-0.019147448845175663,-0.5982578184627194
1967-02-01,-0.5062858808586717,1.037276212859192,0.59364756337958,-0.574680070548008,-0.024721666211652227,-0.30986325341958876
1967-03-01,0.33409804147001376,-0.7522163292668232,0.1686151336748933,0.1448529426318903,-0.03319456367910334,0.27331757667290346
1967-04-01,0.8079981979188051,-0.0055831932985225124,0.05455257442626174,0.23971210559830067,-0.039533648499407215,0.2136624845484966
1967-05-01,-0.5582867167829508,-0.7001987115161556,-0.529512686845165,0.04498549690470097,-0.04206521437681909,-0.07693608191681564
1967-06-01,-0.501257896590692,0.4647666743261776,0.4748239841795656,1.0188238907915852,-0.03799349621201109,0.09792596156845404
1967-07-01,-0.5502224665604225,0.9844635530150654,0.1710885330400102,0.11081950319930908,-0.0267998082597371,-0.2559155583191811
1967-08-01,0.002081733096624294,-0.8989984197703029,-0.13797553436723745,-0.5789008499123156,-0.010708663516736716,0.034699021014127494
1967-09-01,-0.24938828113020645,0.4815076083703287,-0.665244655785653,-0.4353139461018145,0.005888041185288184,-0.3651132900405429
1967-10-01,-0.2264289732377987,-0.15205748862845828,-0.42786554555048606,-0.43999049921209615,0.020705416172984215,-0.1843044226397877
1967-11-01,0.12115274442485713,0.12184354440370554,0.30177182507972533,0.028733803735425,0.02985754357628423,0.07193447448251723
1967-12-01,0.5702017244433586,0.42299366570036356,0.23045715849666945,-0.6997848592388134,0.014113516877474058,-0.06160122502433496
1968-01-01,0.07345683401668446,0.29471326171899087,0.22523821824109125,0.10430481610819692,-0.010357590233412844,0.019585803282713782
1968-02-01,-0.2449254033700073,-0.6030991435369796,0.04079973764048918,0.39889609068632126,-0.015079380879719967,0.15655803752281255
1968-03-01,0.35125853387828976,-0.6769613976766738,0.4499499339127407,0.9582005043824513,-0.01661655777533383,0.4839507624149643
1968-04-01,0.5234327496426894,-0.2055099247088127,0.23726537051772334,0.6790700604518254,-0.01280875744965411,0.32649386957427934
1968-05-01,-0.028795945164649173,-0.3887861692555457,-0.01993498227380157,-0.9374961356321971,-0.003521331725837254,-0.12019244510818787
1968-06-01,-0.3063310491739809,0.11834005197036945,-0.41180090241325695,1.3429291024804115,0.010409657760688563,0.10337335133669856
1968-07-01,-0.01677992052074445,0.2728378094590995,0.05603079361207941,0.20552271852890644,0.027570994927752557,-9.86445822211135e-05
1968-08-01,-0.3113385536949097,1.3611704764976624,0.2196358883687626,-0.7093601201971371,0.046848259942940916,-0.4230770004156012
1968-09-01,-0.376696452848784,0.2802167129263353,-0.8828284971709147,-0.07217358301083249,0.06582788912412696,-0.30921747136654787
1968-10-01,-0.2722568731813667,-0.5738595869775753,0.5923193738660067,-0.7864803199966749,0.08350138420970438,0.03818863037504897
1968-11-01,-0.293842991148458,-0.16009879145983122,-0.31573253588163896,-0.6374117856224378,0.1006840346471965,-0.19724089730910147
1968-12-01,-0.524811619635785,0.0021208085942864274,-0.3882281019920599,-1.3244774267077448,0.09185046492253238,-0.4295574984014688
1969-01-01,0.045707267151787634,-0.3201159203276595,0.536909836229283,1.4143721386790276,0.054282282109997956,0.47427748889955107
1969-02-01,0.03244304951966276,0.45411308905704156,0.21181312390687823,0.8957197343309722,0.035166291913852024,0.14420582212286473
1969-03-01,0.35014053781141186,0.2604472616971678,-0.3659600175516394,-0.5544962882995605,0.01848394313236318,-0.16245581732091857
1969-04-01,0.9664547508305368,-0.7128423871182574,-0.04215951027700898,0.6934030850728354,0.00220009723557444,0.46654816199603905
1969-05-01,-0.18244496036359759,-0.3513150389817098,-0.23516458074320856,0.11852953334649402,-0.012559096747577405,0.007935186894764051
1969-06-01,-0.08843890991639147,0.06628112141188003,-0.4320434641644152,0.3259725421667099,-0.023734854174350246,-0.0569051615000654
1969-07-01,0.5457159140563805,0.16641581960117846,-0.5372851254904136,-1.0818002757926783,-0.028845522336577563,-0.2537261658328935
1969-08-01,0.6976916483012805,-0.6074092163881709,0.17882052729884212,-0.2827003238101801,-0.025050680857444156,0.23523407746413386
1969-09-01,0.8409527592091655,-0.07383997147085852,-0.13465897984527198,0.8133467448254426,-0.0123825581937142,0.3162195874932961
1969-10-01,0.2855824477750204,-0.040803998023057675,1.2374303708215244,0.24585924049218494,0.010012545480809043,0.3639377205185193
1969-11-01,-0.17080076822585888,-0.29603135892735966,-0.005833600056390012,-0.06014974663654965,0.04036690556766975,0.019922829915246174
1969-12-01,0.5856147189417887,-0.09188565951557781,0.8282676860306053,-0.4321840632085999,0.05589786917124004,0.2258963740901224
1970-01-01,0.16293944555825135,-0.005144215474808034,-0.07270666379366812,1.0917990844075878,0.026396808879895817,0.24271457810537495
1970-02-01,-0.9198881948703991,0.448535738259568,-0.5603063111336934,-0.4849402230853836,0.007467994495608199,-0.4812404945706872
1970-03-01,-0.7449212891693731,1.2938635912862506,-0.38049365415017533,-0.11849580177416416,-0.021204736290097392,-0.5117958145340121
1970-04-01,-1.2734287521956262,-0.4437804386662987,-0.5088086257137044,-0.5048389680062731,-0.05413979649530287,-0.37948714074892165
1970-05-01,0.05254386310898662,-0.4054568694236468,0.7178925700716063,-0.163778574205935,-0.08671086774074055,0.18508077213151283
1970-06-01,-0.4254305206934293,0.03612701295220411,0.17518570128553482,-0.2932986933737993,-0.10899887334178127,-0.13773387981513582
1970-07-01,1.1656617470584636,-0.5753995944935953,0.6467555559205385,0.04780949869503573,-0.1146699849124364,0.46419128225103934
1970-08-01,0.25351110138294325,0.07706824690751002,-0.22771074571328578,-0.34766524812827504,-0.09787164613144317,-0.09936095709951416
1970-09-01,0.1376094711598878,-0.14109613926826775,0.009263375526571749,0.9156046233450371,-0.06384122338954834,0.22794647718204325
1970-10-01,0.7415659069696422,-0.23891216409672916,-0.46031175483835096,0.092812486924231,-0.014648351013492045,0.11966609042775186
1970-11-01,0.05952633372372773,-0.26577190475335316,-0.21895094553241973,-0.3096147232378522,0.039933204626097285,-0.032666845133418755
1970-12-01,0.2579874230323405,-0.2320906102261815,0.16248404242479828,-0.35064288973808283,0.08210250775379224,0.07680433873980594
1971-01-01,-0.44280732815685064,0.3472787959791275,-0.2538933791077744,0.3330025741209586,0.03656819458738625,-0.13488174690708152
1971-02-01,-0.5135602384771667,0.09122136731390995,-0.3026088314734238,0.46087912035485107,0.0007341590339895454,-0.08915543157513198
1971-03-01,-0.40565883737727443,0.3234784172166714,0.19870661912429702,0.13878884973625338,-0.04839394933740493,-0.08800714701416008
1971-04-01,-0.3218929827975053,0.14947507482773004,-0.1600216902619354,-0.7550065262864033,-0.09582896907281224,-0.29644504864927723
1971-05-01,-0.3008662890649815,0.06513429145313232,0.47876474260230184,0.23167748625079781,-0.13452040870514526,0.041984247925968124
1971-06-01,-0.24959338165852896,0.1962397434805384,-0.19099231878683653,-1.006872939877212,-0.14976537832047776,-0.35869275242471876
1971-07-01,-0.0715980051902203,1.5600146918969577,0.35606615691420423,1.016470848893126,-0.13456683937916325,-0.0787285061318022
1971-08-01,-0.18970538497533518,0.016461184767566528,-0.12363875098984234,0.9903157843897739,-0.09218700597315355,0.11366469153677525
1971-09-01,-0.06751625126715344,0.010669719294692848,-0.03464836154471551,-0.27879033175607526,-0.036953346464899894,-0.08571560206550739
1971-10-01,-0.009022854505253586,-0.6257497325568275,-0.6387930383379462,-0.513226240252455,0.023053415637754204,-0.1024477969802146
1971-11-01,-0.26971121817992466,-0.0014253979401701589,-0.4862104446183218,-0.32863134083648526,0.07283322855767316,-0.2020588754273777
1971-12-01,-0.6503401297556226,1.9678254613388835,-0.5106129405111406,0.1456675933053096,0.08762309341693675,-0.5790975689766801
1972-01-01,-0.4974054475348611,-0.42373150727898334,0.28089627612258156,0.38050007106115424,0.027086236727224766,0.12296172873101656
1972-02-01,1.6038248281687733,-0.6895932383889533,1.3207041422696504,-0.4155055902277429,-0.01196057236044834,0.6373312092478371
1972-03-01,1.6832174836657516,-1.1128981730193104,-0.03184318935565869,0.40927173725018895,-0.05017309586888896,0.6246742217421407
1972-04-01,0.6850257577215553,0.08855265167311532,0.11962189203515218,0.3231106006229917,-0.07175590100797224,0.19348993953972232
1972-05-01,-0.8986749811655905,0.06210483456898712,-0.18227935706076648,0.5429339778299133,-0.07244502905979033,-0.13451404480504423
1972-06-01,-1.033550062398048,0.07086398994603704,-0.4046630564256542,-0.13365032554914558,-0.04778893583257848,-0.3381032740302926
1972-07-01,-0.6681663994313581,0.3178063616624075,-0.1920800653006705,-0.5773627506569028,-0.0031159722898257414,-0.3517063098682329
1972-08-01,-0.5788617152382051,-0.48283391224991506,-0.612801288183177,-0.24173775780946022,0.05394370533314097,-0.17932462872955723
1972-09-01,-0.26575613982938334,-0.24087614839788907,0.09656240748830763,-0.5139552239949505,0.1111518413301561,-0.06622419332159621
1972-10-01,1.0826628655479598,-0.30865643385179226,1.1491341948995906,-0.7974831073855362,0.16338582717370445,0.3812712428175022
1972-11-01,0.392503990131681,0.012770047604923507,-0.27505423247418204,0.8010206685091058,0.2084596373017828,0.22283200317269283
1972-12-01,0.2104808576788576,0.32219609309799335,1.6849337628114895,0.4044033826018372,0.2267278036847498,0.44086994273578817
1973-01-01,1.225096393027611,-0.3902506796278379,0.8045234539106645,-0.27545242756605154,0.14240900550935964,0.4573654209018844
1973-02-01,-0.24254412089873512,-0.06234287881779088,-0.671923307798242,-0.5603851402799289,0.08630137660896828,-0.2652416627100294
1973-03-01,-0.21119097710879264,0.3015236338970203,-1.1496006084121255,-0.045169959465662615,0.03745761020151209,-0.33400551373641785
1973-04-01,-2.0403071854855144,-0.41257439962421605,-0.6009441195116038,-0.47846402227878576,-0.003306057607765811,-0.5420893970518907
1973-05-01,1.005941192509896,0.075530592885372,0.5790722801673256,-0.09154800822337485,-0.03474142889305917,0.2766386885350831
1973-06-01,1.1333780421661417,-0.5129706116678469,-0.2098840552491648,-0.18468600511550914,-0.05374106822860436,0.23960750504814202
1973-07-01,-0.057878103834013594,-0.200308565108536,0.1155025028325963,0.2517552878707647,-0.05782811698391138,0.0903720269987944
1973-08-01,0.1028483888931997,0.31038142921121226,0.9185782805876664,0.7939902885506551,-0.05215605683201724,0.29057589439765835
1973-09-01,0.6983132832022345,-0.47200681461449007,-0.5591067593844711,0.698664783810576,-0.038311800324617395,0.25431326438364243
1973-10-01,0.41289754482474983,-0.10425205731993087,-0.41881053633545157,-0.1854173572113117,-0.016726559851419687,-0.02076097025070046
1973-11-01,-0.004225871103730183,-0.030652539712762772,-0.6253700437226646,0.8021575082093476,0.007456929206076435,0.04213421246035842
1973-12-01,-0.44323060683940807,0.19444764688415112,-0.647026003193996,0.09919930684069789,0.012434584929177428,-0.23461407302953602
1974-01-01,-0.8667085605648308,1.383061964835572,0.1376290362094287,-0.3353981785476209,-0.013099153929232998,-0.4921277643335656
1974-02-01,-0.816027362669943,0.3510917253204975,0.10789306102837101,0.02902497972051299,-0.024836348131621888,-0.21100747907463563
1974-03-01,0.5374251551242907,-0.873421073162387,-0.049902866093104514,0.026032697409391292,-0.04146933084687732,0.26910134575121747
1974-04-01,0.08941895767936678,0.30454032982475654,1.313091889428347,-0.6670106562475364,-0.05530447521261028,0.0751310771645621
1974-05-01,-0.7225060947391329,-0.1310582577504316,-0.37489237777647305,0.061499399443467384,-0.0632346170239213,-0.19361508646912565
1974-06-01,-0.5335686192139273,-0.010452414902945961,0.4196488363941122,-0.7845322731882334,-0.06035259608783827,-0.18967044743858816
1974-07-01,-0.1091831438187367,-0.02973893585700299,0.0151166480208752,0.058437683929999595,-0.04561291240171084,-0.01030055768251395
1974-08-01,-0.14822634703950358,0.839036140251501,-0.2958845549520378,1.3394044637680054,-0.017813614745397,0.0076887613559131875
1974-09-01,0.4574418546934851,0.12137885939634513,-0.7543335480201326,0.0376042028268177,0.017158668397097843,-0.07270153629981543
1974-10-01,0.41993658612091567,-0.688718232372964,-0.19138619746047683,0.042590409517288125,0.05718516405360563,0.20340883892085934
1974-11-01,1.4793141949382793,-0.24818862558227558,0.30236023223060643,-0.14207250997424137,0.09773563527403256,0.39710523561019057
1974-12-01,-0.40627336773227113,0.21070084060642888,-0.272082634511883,-0.332033958286047,0.11564228325204567,-0.22108970357691687
1975-01-01,-0.21635778412728596,-0.14365678299729434,1.047007205337811,-0.75409377583613,0.06253539900149596,0.056549565474637076
1975-02-01,-0.0462526133320339,-0.12642586475479287,-0.12775670903454883,0.11617928029348445,0.02847163848162504,0.019413492232663927
1975-03-01,-0.20952027300859905,-0.7522428138560036,0.19945506452690195,-0.6101311963672439,-0.009076720595078358,0.02459393768239686
1975-04-01,-0.602088326427032,0.6324348530057413,0.08550691165596119,-0.12734687561169272,-0.044079013157878655,-0.26408843130927667
1975-05-01,-0.24735313037593387,-0.24894509289295905,-0.3999793494452402,0.5548240779899061,-0.07311962564470986,0.01666341308339623
1975-06-01,-0.253363131791729,-0.0604569741167692,-0.16025402619836993,-0.2892922974812488,-0.08819802131161525,-0.14613010053323874
1975-07-01,0.11291159447392651,1.2109950902422357,0.027077827903528806,1.2915717054468887,-0.08436504825855584,0.027240197864710502
1975-08-01,-0.16099076518711097,0.392051245585576,-0.6154942041731668,0.5438553282680609,-0.0650787340572907,-0.1379519241470167
1975-09-01,0.26425032016037137,-0.7112150487756683,0.6122438805138661,-0.41832218489920103,-0.037570430775000774,0.22636332675514081
1975-10-01,-0.12845801517451738,1.1014592437405206,-0.46108264546895555,-0.23466763257359474,-0.005936983332199164,-0.3863209040579575
1975-11-01,-0.059445561841109495,0.08307615547297797,-0.4492492401437325,-0.3403607779182495,0.02019893205176171,-0.18238656066486156
1975-12-01,-0.17059949279230824,-0.796049191996935,-0.422478848254121,0.729599704500288,0.01634230323253294,0.18978257173666532
1976-01-01,-0.20404084189310784,-0.10639414581510015,0.4899622675388844,-0.8537729868354897,-0.018075153093942364,-0.09590651369371109
1976-02-01,0.7767966769086727,-0.5232307575787916,0.28104096300099785,0.03235815077399201,-0.03254002451520421,0.31617730474945
1976-03-01,0.10185751631458673,0.030739615942580956,0.8868832298880437,0.38176212816809607,-0.048379357941987555,0.2582767800972316
1976-04-01,0.747992586239423,-0.33973602793214003,0.3643607602657067,0.5315342930456002,-0.05500818371442384,0.3857230967536892
1976-05-01,-0.27750430222403083,-0.032887831704798226,-0.2917785466043825,0.382592608531316,-0.049016565065803264,-0.04056379473162049
1976-06-01,-0.3070613870067861,-0.16096849881030081,-0.9239066905345851,-0.6555854367713134,-0.02703485141295142,-0.35052397338306707
1976-07-01,-0.40712024139572134,0.6396565514698732,-0.7641281203332251,-0.957532166192929,0.008494452255717488,-0.5519885254272062
1976-08-01,-0.7645269979551446,0.5264452452982717,-0.10702518331632696,-0.5912392226358255,0.04187819471618398,-0.389471690897877
1976-09-01,-0.6861725247530667,-0.0326820539261795,-0.18848688614556464,1.0649769666294255,0.062025032312685247,0.0570049283939318
1976-10-01,-0.018705417344757308,-0.051633321809404456,1.6677498902053238,0.061388702752689484,0.06298954176167557,0.36501120783686714
1976-11-01,0.6519071341772534,0.2619255319890517,0.5656589103785482,0.07071336514006049,0.042273044953801596,0.2137253845321224
1976-12-01,1.0153197028276058,-0.27759147692957015,1.361575498575586,-0.23067248022804665,-0.031602951839498974,0.4784422492530432
1977-01-01,1.0294962164819266,0.22470220379818828,-0.6842524226794471,-0.22423562190184998,-0.054065542883011214,-0.031551914956113994
1977-02-01,-0.17240737108979406,-0.3386791978641931,-0.6392571770327798,-0.669035698287189,-0.042321235531322554,-0.2368684568153785
1977-03-01,-0.6667680111588299,0.4022280682109405,-0.6570058560321308,0.19069356316079694,-0.010035855367569901,-0.30906884552173486
1977-04-01,0.3306276810807632,-0.7356380357453096,-0.041771172839728254,-0.19210300873965025,0.03888506550285531,0.1742553201499099
1977-05-01,-0.09924495346677392,-0.4226729428031993,-0.16086113876350716,0.2033257928366462,0.09905558991518293,0.09298964666494947
1977-06-01,0.8824037486831278,-0.4938999020560567,1.2409311886821164,0.3471258676921326,0.1538244261848043,0.6236370266596476
1977-07-01,-0.232507373071297,-0.32481737623231505,-0.1221235544878807,-0.21986443828791388,0.18679761311716603,-0.012576075299522104
1977-08-01,-0.38749264225838687,0.629245642135278,-0.4767140579437739,-0.23252849808583664,0.19151393160689445,-0.3068933817632762
1977-09-01,-0.783300456215628,0.09248314281579156,-0.25217630990048756,0.6375119211152195,0.17439223757884925,-0.0632111500475677
1977-10-01,0.20543543827567098,-0.07258391633611405,-0.4902641751928846,-0.23654635561009252,0.14110866106294673,-0.06153650302564907
1977-11-01,-0.011485517428836384,0.17870646961299105,-0.8697418045870979,0.6159617199252049,0.10919290419529104,-0.06695583350168588
1977-12-01,0.4896909769829028,0.10074787010427266,0.7717597585757149,-0.8483961538101237,0.0664016264069427,0.0757416676102328
1978-01-01,-0.09974261458464177,-0.3475497470358726,0.7641593808433554,0.36789649197210855,0.052216542855271,0.2864159096243932
1978-02-01,-0.3219141842354557,0.4957533033031557,0.7198832202715297,0.2645765763397018,0.062267690615437576,0.045811999937611536
1978-03-01,-0.08019010104780311,0.41835885034861786,-0.11476586146024198,0.1992915741478402,0.08438268744208954,-0.06592811025334665
1978-04-01,-0.31814832520214775,-0.22640021867987192,-0.6257824022110893,0.4738588957116007,0.0957861482281972,-0.029577092958713434
1978-05-01,0.7356680093072813,-0.8180227693101139,0.3925130451841158,-0.15461566019803283,0.09067495066809261,0.3764526228543141
1978-06-01,0.2949813717057208,0.18495975524013386,-0.4705153138829857,-0.6158202970400453,0.06148551980490724,-0.18296569493050735
1978-07-01,-0.05685424944333342,-0.75392969567027,-0.48718758022464936,-0.6452279522394141,0.015309669394003467,-0.08400608336862467
1978-08-01,0.16755567355738293,0.35366186061634164,-0.21486728851965703,0.1871596987669666,-0.04259391423575665,-0.051281538209481156
1978-09-01,-0.5622399362460155,-0.13455347566268158,-0.46316758911453887,-0.15477223601192236,-0.09778330360000403,-0.22868191786195982
1978-10-01,-0.6660856130789689,0.5539746385006014,-0.4440152067969812,0.7585344969605405,-0.14287294707207476,-0.20968278169761714
1978-11-01,0.11478733608821154,1.578535313137531,1.4447544331392166,-0.19991461311777434,-0.17490085382212012,-0.07876180216999948
1978-12-01,-0.5860098702755501,0.9299616220077276,-0.36102438328383457,0.3722155146921674,-0.22358356003346455,-0.3456727841816819
