,temperature_t_90,temperature_t_10,wind_anomalies_above,precipitation_Anomalia_Lluvia,drought_Anomalia_Sequia,Climate_Index
2025-01-01,4.6355762997703716,0.05437696239432842,1.7602919861879003,1.3512579515507803,1.9374025745642456,1.9260303699357937
2025-02-01,5.009433067133789,-0.04342447965564922,1.7259948596483488,1.384844722197028,1.9422816326860137,2.0211957522641657
2025-03-01,5.271151192058436,0.04255897906855606,1.4346259913970885,1.3664806376728906,1.9786075869121698,2.0016612857944063
2025-04-01,5.2248334985986995,-0.23992744870445293,1.6078162316627944,1.3016185945976546,1.9999763747126904,2.074834429655258
2025-05-01,4.680327935871217,0.12083285190051521,1.4178485754329127,1.4847934594302146,2.0219792406095243,1.8968232718886704
2025-06-01,4.707785837387655,0.11614327811215867,1.3660484110074087,1.458481472226915,2.044064932150927,1.8920474749321496
2025-07-01,4.948183088554426,0.1636924822937795,1.5294691991548879,1.4376866141691633,2.085128981982308,1.9673550803134012
2025-08-01,5.176399010822561,-0.009606649421410235,1.744680190389707,1.4045684489530808,2.063713918387097,2.0797936435947713
2025-09-01,4.692622211562902,0.12882764141922415,1.5395260269874238,1.3396080553196181,2.026597840624494,1.8939052986150429
2025-10-01,4.666958771175805,0.09637341332006506,1.4835892239958322,1.4021426191610584,1.985967735064047,1.8884569872153356
2025-11-01,4.5918005778326565,0.054936043551605224,1.4692106765666288,1.59647488735665,1.947337584699938,1.9099775365808536
2025-12-01,4.353839630472956,0.006834017588656087,1.4016678373227105,1.6095859102439627,1.8890168599085264,1.8494552440718999
