,temperature_t_90,temperature_t_10,wind_anomalies_above,precipitation_Anomalia_Lluvia,drought_Anomalia_Sequia,Climate_Index
1998-06-01,0.45282033239468034,-0.3596526769550664,0.03606480403314081,-0.014400244659433773,0.33469017643205673,0.23376554903110208
1998-07-01,0.5299865897094134,-0.3719944980069326,0.040236464157191294,-0.019426446066548437,0.35326444789184086,0.25521111073976593
1998-08-01,0.5669315425265359,-0.37456766065048785,0.056923649316468,-0.021723115351051103,0.36892493089102835,0.2691249336066938
1998-09-01,0.579969161233011,-0.38243648222536136,0.046425347729111874,-0.024508919597913834,0.38159890855352313,0.2731841960286187
1998-10-01,0.5807819981887297,-0.38472029529583474,0.04660120116697806,-0.03019496478761237,0.3913943886142798,0.27466058369564195
1998-11-01,0.5842391131432468,-0.39627130407654093,0.02113226398291442,-0.04555788316453498,0.3986008828222471,0.2709371361720828
1998-12-01,0.605385733599665,-0.41209061449005296,0.023106013876348124,-0.027169844290862496,0.40338608790342984,0.28335972111572666
1999-01-01,0.6148979928816191,-0.421171996228035,0.037166445672286205,-0.017861777078360334,0.40718572278530174,0.29251207609777635
1999-02-01,0.6141092729827556,-0.42939856826961564,0.03286408263378283,-0.009984337817877546,0.40983242837448464,0.29524400288855224
1999-03-01,0.6147532278696691,-0.4256808585866919,0.04495029610820908,-0.026917725335806622,0.4111301014807828,0.29391935174190925
1999-04-01,0.595487790101523,-0.4302541277331221,0.03301853300559866,-0.0008917356841266303,0.4108516229354153,0.29374406761830646
1999-05-01,0.5890762679954966,-0.4108778158486302,0.038480659452138986,-0.001662469437966759,0.40881938288807534,0.28911833134927495
1999-06-01,0.5812229146941351,-0.4127909017937926,0.048209969737471624,-0.00991473356261851,0.40496335699774133,0.2874544819321044
1999-07-01,0.571909602912522,-0.3907490171935766,0.0826010211591731,-0.019268735777586712,0.3993683589789391,0.2850718528933249
1999-08-01,0.5562108933425257,-0.35825923679837146,0.10641662585147812,-0.0035516292167206763,0.3922659942666552,0.28192022420846197
1999-09-01,0.5499880335989232,-0.3550995528580545,0.09328082982672448,-0.016029963921755565,0.38394074315239585,0.2732558391028685
1999-10-01,0.5494253262673073,-0.35899620942523924,0.07323453459112844,-0.01896576791380844,0.37470094278472815,0.267478249030919
1999-11-01,0.5567027986465235,-0.3523898907250945,0.07195541323684379,-0.03456480115031204,0.364767290638875,0.262250118419405
1999-12-01,0.5444100471764062,-0.35323999106378307,0.06022394252506312,-0.015924074842284138,0.3544457403788494,0.25927912926036356
2000-01-01,0.5327899467347741,-0.3422610549650129,0.06656330543582821,0.005778794890890504,0.3410226934778128,0.2576831591008637
2000-02-01,0.5410252506685861,-0.34965435311160703,0.08761355494386355,0.023927455550680543,0.32410078377325713,0.26526427960959886
2000-03-01,0.5450776442237213,-0.3519227307547576,0.12908063172663672,0.0029794081114232394,0.3031262157439047,0.2664373261120887
2000-04-01,0.5390630632930894,-0.35964617934671167,0.15414694130518164,-0.015764674389114,0.2778746271600289,0.26299322734317954
2000-05-01,0.5046725808814966,-0.34031512151236387,0.15178311271550451,-0.03226190533023329,0.2483904213262398,0.24257986622107428
2000-06-01,0.4872635873433295,-0.3277490403975057,0.14765038253249793,-0.04734200115781279,0.21531020433145678,0.2261262426893954
2000-07-01,0.4490200177887199,-0.31865314002060025,0.16675936476881734,-0.044856100537193334,0.17970445497561027,0.2138561754033109
2000-08-01,0.43381540854478445,-0.32005395780473306,0.16462226394704463,-0.06322644974570722,0.14283382060838765,0.1996198002318485
2000-09-01,0.4133647293011809,-0.3224996438823285,0.1674010301500642,-0.04891690140745294,0.10566782342941135,0.19200326507110643
2000-10-01,0.41466612408311015,-0.3214123272978445,0.17102868325119178,-0.04880189424535882,0.06899820885663761,0.18546068984868505
2000-11-01,0.399845338154588,-0.32517610382361367,0.17060811157337893,-0.04471165464104465,0.03311954739871335,0.1768074892618499
2000-12-01,0.3891890865975839,-0.31547762575786187,0.1469453605615084,-0.06332332144957037,-0.0016323636178558162,0.1573312775699056
2001-01-01,0.39516208446850676,-0.32683531488697,0.16093010452464965,-0.07324484413644922,-0.03483827527379756,0.1549688768939759
2001-02-01,0.4303924177530273,-0.33987326611083035,0.1706577162970105,-0.09339124734979125,-0.06557727104229452,0.15639097635375648
2001-03-01,0.442286738062566,-0.3486128496460755,0.15576339286724275,-0.0842694498676186,-0.0932598067687684,0.15382674478789946
2001-04-01,0.5283181113588122,-0.36076208452687486,0.13704177198992692,-0.1066794000643616,-0.11674860838198647,0.1605387918858532
2001-05-01,0.533634165246338,-0.36527957780706627,0.1685824125883889,-0.12799264267863086,-0.1349227515484457,0.16091615228294334
2001-06-01,0.5308662904494876,-0.3691751681906218,0.1630800677287306,-0.147562134025308,-0.14677825777912695,0.153756226912881
2001-07-01,0.5435406918462229,-0.3867820604126013,0.1898839959807474,-0.17293216264030586,-0.15185994116723361,0.15908292888640643
2001-08-01,0.5589068918802383,-0.4307033494855362,0.2040119633826117,-0.18321915518026802,-0.15038668054936422,0.17200327380375083
2001-09-01,0.5607960665028333,-0.44225559563877476,0.23725584821041476,-0.16180106451890122,-0.14308146061093066,0.18708499704443818
2001-10-01,0.5686717090466471,-0.4575182772224675,0.23692557950668297,-0.16374323077034206,-0.1308858939586531,0.1936972882093605
2001-11-01,0.592754342730821,-0.47683744293941793,0.27216763472581973,-0.15951491899322717,-0.11467393925027164,0.21351411243051197
2001-12-01,0.5933888704059201,-0.46607883268245553,0.2673718816980782,-0.17201462939847262,-0.0958343310322176,0.21179812487115274
2002-01-01,0.6120178848580223,-0.4648951903047465,0.2886680749207801,-0.18871139243710786,-0.07808269909069275,0.21975741171114968
2002-02-01,0.5886856589694538,-0.4646203790644739,0.2857286921593397,-0.20172218660979221,-0.06180350822358141,0.21510180707197876
2002-03-01,0.602165201273741,-0.46892497179504466,0.3007442484408759,-0.21083888267943016,-0.047296505596200904,0.2227398066468061
2002-04-01,0.5754492655818694,-0.4657857923473354,0.26976213203187976,-0.1971783693181351,-0.03513656395937225,0.21573645133671543
2002-05-01,0.5846250253500538,-0.4886852597536973,0.2604003419163557,-0.19717236862052231,-0.02588460607225004,0.22213073046546689
2002-06-01,0.584788320366476,-0.4949125851969962,0.25202497710630023,-0.19697229842810582,-0.020058375909403944,0.22293904166645254
2002-07-01,0.5830753371795361,-0.5001679470846219,0.2433736981588687,-0.192574129307953,-0.017908294101812553,0.22322691180265217
2002-08-01,0.5983760814533708,-0.5053495567550246,0.2453493356867624,-0.17531750704317042,-0.01934618471018699,0.23088225642836008
2002-09-01,0.5886356184264123,-0.5001964377573495,0.2887281764913124,-0.17704860473362108,-0.02400888987885481,0.2353005476125197
2002-10-01,0.5972457634262344,-0.4994016740381603,0.256143395016257,-0.18989689652808012,-0.03139392642967209,0.2263000019045799
2002-11-01,0.5971121045817787,-0.5051996810207524,0.24622616532097716,-0.19287865464575588,-0.04102393554437011,0.22292707214667645
2002-12-01,0.5668815995930483,-0.5032812253257337,0.23656082366378064,-0.15814585988409818,-0.052354973834568344,0.21924456297277922
2003-01-01,0.5359846144929291,-0.5013920905579636,0.23668133137400849,-0.1700494448809574,-0.061751990709187375,0.2084513201669513
2003-02-01,0.5303914687040417,-0.49775610439539736,0.2176441484548586,-0.1802948640426621,-0.06884136826392291,0.19933109784954253
2003-03-01,0.5166853327980542,-0.49947116899633553,0.18960477693309097,-0.19505013790136824,-0.07318521076919446,0.1875051860113836
2003-04-01,0.5159869260495141,-0.49828885135055906,0.19849285970650532,-0.19378079341258853,-0.07427014391896686,0.18894353995500465
2003-05-01,0.45962343962733543,-0.499055671027445,0.19749255366131246,-0.22271289295361688,-0.07169980041977467,0.17235179418854027
2003-06-01,0.404149000558798,-0.48781170682241043,0.20641606132455947,-0.2152470510841037,-0.06533401412305277,0.16355914069972233
2003-07-01,0.330067185074693,-0.48212386061071977,0.23065409862886094,-0.21507123327658823,-0.05537966417999366,0.15447884937153838
2003-08-01,0.2985693175220791,-0.4842836748340237,0.24284864720834184,-0.21024518873697767,-0.04234379569636134,0.15462253102622114
2003-09-01,0.2765905539803628,-0.48441901942127674,0.22274971766222199,-0.20831199168072392,-0.026815919229900363,0.14972627603064748
2003-10-01,0.29278745983548454,-0.4911880690717338,0.2350017487308899,-0.19805197732057422,-0.009417039432850953,0.16230165217693662
2003-11-01,0.29638512626542457,-0.49068509897438733,0.24135813661945457,-0.19962497369851917,0.009416852620258062,0.16764404815620107
2003-12-01,0.2827907417046316,-0.4908599310914176,0.24737420148659048,-0.20446756697104623,0.029190322287658277,0.16914952591985036
2004-01-01,0.30538773301472116,-0.4921270847649191,0.25841092003952604,-0.21015249233848105,0.056296228612338135,0.18041389481860468
2004-02-01,0.33368010990786057,-0.5104516347380051,0.2511899597895304,-0.24081283401853096,0.09170352629672318,0.18924247934271765
2004-03-01,0.37221941796169056,-0.5439636634565256,0.2489410023250585,-0.2506258963684862,0.1366457786921939,0.2102287932133965
2004-04-01,0.4252553099522411,-0.543997584933124,0.24312882747829595,-0.2858824828406796,0.19163575316088624,0.22362699853677356
2004-05-01,0.4512225029708709,-0.5670431021656631,0.2458453166818109,-0.2735242469003424,0.2566011786818694,0.2494375707199744
2004-06-01,0.4843314783781825,-0.5811417325804817,0.2540748160912671,-0.2811881346395239,0.33021622352318275,0.27371522318671804
2004-07-01,0.5092362984593098,-0.6103366778105773,0.21624398528215683,-0.2820914758136496,0.41024572686787647,0.2927942425212542
2004-08-01,0.5396091992497526,-0.642369273958767,0.2069996241439348,-0.30013368257787076,0.4940113187781228,0.31657114671054126
2004-09-01,0.5411624728707362,-0.6339357862998596,0.2597407520810348,-0.30748542476600654,0.5793783630505991,0.3413463899072446
2004-10-01,0.541215023820293,-0.6355206302095637,0.2652933000156738,-0.3052617604921882,0.6645255811452704,0.36025855493972253
2004-11-01,0.5453013857314801,-0.6344070916347374,0.3007969334151477,-0.29566884619028616,0.7486743006790209,0.38670217305402
2004-12-01,0.5485479807741916,-0.6388271972296379,0.3053179400704192,-0.31118711637488256,0.8307483024386911,0.4024508608276115
2005-01-01,0.5868474652349384,-0.6630676771343065,0.30659233041055545,-0.32203694539299854,0.9126767074806146,0.4294294469734833
2005-02-01,0.5846236704737947,-0.6620513719436378,0.2863898461919833,-0.32640446928174544,0.9934424819727139,0.4400205802600769
2005-03-01,0.6011855253262031,-0.6779942968110578,0.2534664051297366,-0.33264727698794255,1.0725132819550363,0.45450244644681825
2005-04-01,0.6010308209403867,-0.6891690901441669,0.2289712479015375,-0.3259266416930283,1.1480046157902999,0.46824982661667264
2005-05-01,0.6516020986384045,-0.7284993633412744,0.22342447861851575,-0.30744764464131247,1.2178329719053862,0.5027822535724537
2005-06-01,0.7055992012132063,-0.7461935431998463,0.22589653476299756,-0.3105143463316684,1.279500463825701,0.5293350793340166
2005-07-01,0.7616330412799766,-0.7755173315889816,0.2355974981620756,-0.3162841554187859,1.3310243359354734,0.5574976103095443
2005-08-01,0.800805872886842,-0.7870872884257515,0.24785697360833756,-0.30851787962795546,1.3713794616605286,0.579722343390701
2005-09-01,0.8338690291423025,-0.7918765222556288,0.2572119402763757,-0.3359307342596973,1.4007570384218524,0.5895567591672926
2005-10-01,0.884023164285326,-0.8034441175440505,0.27791594573985134,-0.331105191889219,1.4199779278779043,0.6108511927115826
2005-11-01,0.8988098837504673,-0.8055443476073153,0.2816442583261008,-0.3030896409181878,1.430329864967708,0.6226477427466808
2005-12-01,0.9099127651415547,-0.8241980983947534,0.29429405134381437,-0.30386589729071906,1.4329473772973447,0.6314972789773496
2006-01-01,0.9195352900121241,-0.8442908128538675,0.27881933401522213,-0.273645293347848,1.4342981701239794,0.640659662731469
2006-02-01,0.9260701581498056,-0.8394926882671921,0.27455105845591216,-0.26551300449452053,1.434169515251996,0.6417540831260772
2006-03-01,0.9337365534646026,-0.8305225798923976,0.2656350660970127,-0.26654892875036845,1.4323068663786949,0.6391304274164679
2006-04-01,0.8822503622841488,-0.8292623346863113,0.27611978688410965,-0.23685316164822628,1.4284281716277,0.6358414987668087
2006-05-01,0.8845988829070544,-0.846037619647294,0.24626206321599237,-0.2159221656077231,1.4223148411914024,0.636658248270804
2006-06-01,0.8927599837855548,-0.841643701370962,0.2440889268947752,-0.21051782289675128,1.4139187642907458,0.6363787106890573
2006-07-01,0.8926765723552135,-0.8360228082493629,0.2182364053946378,-0.2046078852765883,1.4034225305549166,0.6291500862555085
2006-08-01,0.8848462180460837,-0.8346622094612084,0.22509055720992846,-0.20083316683303565,1.3912092035737769,0.6269950042915924
2006-09-01,0.8950231236602341,-0.8442808077550975,0.2100312876746683,-0.22040303418568025,1.3776995256875766,0.6213263421183792
2006-10-01,0.9197546003364112,-0.840570853907612,0.2187189298810688,-0.21272158784947048,1.3633195440858479,0.6259284680722939
2006-11-01,0.9258676213693927,-0.8428178542728696,0.20298255898606546,-0.19978123668115585,1.3483451722443467,0.6240463940383038
2006-12-01,0.9334917868698263,-0.8557763777306436,0.20677191708230208,-0.19181560193343708,1.3333007568520345,0.6275050473202738
2007-01-01,0.958745796864288,-0.8590090406709849,0.19770891682748434,-0.18733057096445313,1.3201942391250854,0.6296654845046779
2007-02-01,0.9333754017735281,-0.8508116921221546,0.18165234343356257,-0.20071699932062378,1.3095934726582077,0.6149431821333659
2007-03-01,0.9125582187386183,-0.8382836286697205,0.17174285808580336,-0.18355872645818938,1.30197012430767,0.6081992206687246
2007-04-01,0.8505769174578408,-0.8364700010912481,0.16496605774007778,-0.20070980354988327,1.297942906605242,0.5898492158689052
2007-05-01,0.8893445494538521,-0.8024751622435852,0.19349419766271847,-0.20322189047777403,1.2980152205730666,0.5960214478910897
2007-06-01,0.8990494305366216,-0.8027996020239806,0.1912076198625319,-0.2125730006877954,1.3024238670877961,0.5965815037646269
2007-07-01,0.9052102104553391,-0.8167451165544474,0.19202763845947424,-0.21171501566811154,1.3109955948369587,0.6026527089276216
2007-08-01,0.8953452205366706,-0.80320594585197,0.15102389860975582,-0.2052827185873563,1.3232005386988381,0.5934985770219757
2007-09-01,0.88616790329889,-0.7928920844184454,0.13160144093281276,-0.2152884715857605,1.3383996157605798,0.5867545145649935
2007-10-01,0.8745892029900099,-0.7922842097117037,0.1260352728533875,-0.20373344908778865,1.355918857208341,0.5890188187351306
2007-11-01,0.8622421581050363,-0.7877681486052517,0.10100476288704155,-0.20361198574925463,1.3752775567161288,0.5845361281128408
2007-12-01,0.8488303456520284,-0.7836685438364045,0.10541166369943285,-0.2037860710484286,1.3959905041571319,0.5860229972593137
2008-01-01,0.8109584729240937,-0.763796825130241,0.09809161938377052,-0.18690461854760845,1.4142962654665427,0.580047712871408
2008-02-01,0.8001988722746417,-0.7586093871365371,0.10716819845124288,-0.17885956903919578,1.4292963527334777,0.5832826483113408
2008-03-01,0.8115787454703083,-0.7568612877635043,0.11309431643596539,-0.18392100672548015,1.440350395523044,0.5875927476934684
2008-04-01,0.8004845076573399,-0.7496362196923475,0.10976666831284358,-0.2061676456592977,1.4465821660234945,0.5800603832053456
2008-05-01,0.7682690757557241,-0.7364560047134675,0.10792450773055853,-0.17546775580073395,1.4472398496083891,0.5768843364014811
2008-06-01,0.758106939792373,-0.7264327689919442,0.09930021603312793,-0.1636472770633797,1.4418925017201154,0.5724170298948362
2008-07-01,0.7432690055590742,-0.7112023838534397,0.09865459440196082,-0.14908729086940486,1.4306692282465703,0.566941584238328
2008-08-01,0.7199406347402728,-0.6860078094812183,0.08152613064340422,-0.12440400163953504,1.4142573174624076,0.5554655781375536
2008-09-01,0.7241692769938685,-0.6858721260873203,0.08110715802961063,-0.13204440887396535,1.3935837429538362,0.550537579038134
2008-10-01,0.7118303618775857,-0.680140784160859,0.0701642241646168,-0.12988679114108284,1.3696553545744805,0.5403807867272918
2008-11-01,0.6977233567851208,-0.6715746251362413,0.0625592588811732,-0.09686696433151762,1.3432154741595894,0.5356411501261213
2008-12-01,0.6943717709405627,-0.6697846001428297,0.056541848104673754,-0.10996551516776283,1.3150169263493603,0.5251499260739327
2009-01-01,0.670750975947301,-0.6753856442439145,0.025515745860688284,-0.10629630762462815,1.2812320871851801,0.5093176291224911
