,point,lower_95,upper_95,enso_component,ets_component
1991-01-31,300.4709108201884,299.08478735170564,301.8570342886712,0.12238702962107487,300.34852379056736
1991-02-01,300.47217970222164,299.0790239458812,301.8653354585621,0.1236558589338885,300.34852384328775
1991-02-02,300.4721797350814,299.0720270215479,301.8723324486149,0.1236558589338885,300.3485238761475
1991-02-03,300.47217975556237,299.06506488419853,301.8792946269262,0.1236558589338885,300.3485238966285
1991-02-04,300.4721797683278,299.05813702184696,301.88622251480865,0.1236558589338885,300.3485239093939
1991-02-05,300.4721797762843,299.0512429343213,301.8931166182473,0.1236558589338885,300.3485239173504
1991-02-06,300.4721797812434,299.0443821331055,301.89997742938135,0.1236558589338885,300.34852392230954
1991-02-07,300.4721797843344,299.0375541411015,301.9068054275673,0.1236558589338885,300.3485239254005
1991-02-08,300.47217978626094,299.0307584923455,301.91360108017636,0.1236558589338885,300.34852392732705
1991-02-09,300.4721797874617,299.02399473170266,301.92036484322074,0.1236558589338885,300.3485239285278
1991-02-10,300.47217978821016,299.01726241455225,301.92709716186806,0.1236558589338885,300.34852392927627
1991-02-11,300.4721797886766,299.0105611064723,301.9337984708809,0.1236558589338885,300.3485239297427
1991-02-12,300.47217978896737,299.003890382929,301.94046919500573,0.1236558589338885,300.3485239300335
1991-02-13,300.4721797891486,298.9972498289724,301.9471097493248,0.1236558589338885,300.3485239302147
1991-02-14,300.47217978926153,298.9906390389421,301.95372053958096,0.1236558589338885,300.34852393032764
1991-02-15,300.47217978933196,298.98405761618193,301.960301962482,0.1236558589338885,300.3485239303981
1991-02-16,300.47217978937584,298.97750517276455,301.96685440598714,0.1236558589338885,300.34852393044196
1991-02-17,300.4721797894032,298.9709813292265,301.97337824957987,0.1236558589338885,300.3485239304693
1991-02-18,300.47217978942024,298.96448571431245,301.97987386452803,0.1236558589338885,300.34852393048635
1991-02-19,300.47217978943087,298.9580179647294,301.98634161413236,0.1236558589338885,300.348523930497
1991-02-20,300.4721797894375,298.9515777249101,301.9927818539649,0.1236558589338885,300.34852393050363
1991-02-21,300.47217978944167,298.94516464678503,301.9991949320983,0.1236558589338885,300.3485239305078
1991-02-22,300.4721797894442,298.93877838956297,302.0055811893255,0.1236558589338885,300.34852393051034
1991-02-23,300.4721797894458,298.9324186195199,302.0119409593717,0.1236558589338885,300.34852393051193
1991-02-24,300.47217978944684,298.92608500979577,302.0182745690979,0.1236558589338885,300.34852393051295
1991-02-25,300.47217978944747,298.91977724019796,302.024582338697,0.1236558589338885,300.3485239305136
1991-02-26,300.47217978944786,298.9134949970129,302.03086458188284,0.1236558589338885,300.348523930514
1991-02-27,300.4721797894481,298.90723797282374,302.03712160607245,0.1236558589338885,300.3485239305142
1991-02-28,300.47217978944826,298.9010058663351,302.04335371256144,0.1236558589338885,300.3485239305144
1991-03-01,300.4683897538443,298.89100834659934,302.04577116108925,0.11986582332979898,300.3485239305145
1991-03-02,300.46838975384435,298.88482519526985,302.05195431241884,0.11986582332979898,300.34852393051455
1991-03-03,300.4683897538444,298.8786660928189,302.0581134148699,0.11986582332979898,300.3485239305146
1991-03-04,300.4683897538444,298.8725307608016,302.0642487468872,0.11986582332979898,300.3485239305146
1991-03-05,300.4683897538444,298.86641892610544,302.0703605815834,0.11986582332979898,300.3485239305146
1991-03-06,300.4683897538444,298.86033032080786,302.07644918688095,0.11986582332979898,300.3485239305146
1991-03-07,300.4683897538444,298.85426468203957,302.08251482564924,0.11986582332979898,300.3485239305146
1991-03-08,300.4683897538444,298.848221751852,302.0885577558368,0.11986582332979898,300.3485239305146
1991-03-09,300.4683897538444,298.8422012770893,302.0945782305995,0.11986582332979898,300.3485239305146
1991-03-10,300.4683897538444,298.8362030092645,302.1005764984243,0.11986582332979898,300.3485239305146
1991-03-11,300.4683897538444,298.8302267044402,302.10655280324863,0.11986582332979898,300.3485239305146
1991-03-12,300.4683897538444,298.8242721231122,302.1125073845766,0.11986582332979898,300.3485239305146
1991-03-13,300.4683897538444,298.8183390300982,302.11844047759064,0.11986582332979898,300.3485239305146
1991-03-14,300.4683897538444,298.8124271944287,302.1243523132601,0.11986582332979898,300.3485239305146
1991-03-15,300.4683897538444,298.8065363892428,302.130243118446,0.11986582332979898,300.3485239305146
1991-03-16,300.4683897538444,298.80066639168604,302.1361131160028,0.11986582332979898,300.3485239305146
1991-03-17,300.4683897538444,298.79481698281234,302.1419625248765,0.11986582332979898,300.3485239305146
1991-03-18,300.4683897538444,298.78898794748864,302.1477915602002,0.11986582332979898,300.3485239305146
1991-03-19,300.4683897538444,298.7831790743025,302.1536004333863,0.11986582332979898,300.3485239305146
1991-03-20,300.4683897538444,298.77739015547274,302.15938935221607,0.11986582332979898,300.3485239305146
1991-03-21,300.4683897538444,298.7716209867626,302.1651585209262,0.11986582332979898,300.3485239305146
1991-03-22,300.4683897538444,298.76587136739585,302.17090814029297,0.11986582332979898,300.3485239305146
1991-03-23,300.4683897538444,298.76014109997504,302.17663840771377,0.11986582332979898,300.3485239305146
1991-03-24,300.4683897538444,298.75442999040257,302.18234951728624,0.11986582332979898,300.3485239305146
1991-03-25,300.4683897538444,298.7487378478039,302.1880416598849,0.11986582332979898,300.3485239305146
1991-03-26,300.4683897538444,298.7430644844532,302.1937150232356,0.11986582332979898,300.3485239305146
1991-03-27,300.4683897538444,298.73740971570106,302.19936979198775,0.11986582332979898,300.3485239305146
1991-03-28,300.4683897538444,298.7317733599042,302.2050061477846,0.11986582332979898,300.3485239305146
1991-03-29,300.4683897538444,298.72615523835776,302.21062426933105,0.11986582332979898,300.3485239305146
1991-03-30,300.4683897538444,298.72055517522887,302.21622433245994,0.11986582332979898,300.3485239305146
1991-03-31,300.4683897538444,298.7149729974926,302.2218065101962,0.11986582332979898,300.3485239305146
1991-04-01,300.4277925562705,298.66881133729566,302.18677377524534,0.0792686257559156,300.3485239305146
1991-04-02,300.4277925562705,298.6632644221912,302.1923206903498,0.0792686257559156,300.3485239305146
1991-04-03,300.4277925562705,298.65773488963686,302.19785022290415,0.0792686257559156,300.3485239305146
1991-04-04,300.4277925562705,298.6522225772329,302.2033625353081,0.0792686257559156,300.3485239305146
1991-04-05,300.4277925562705,298.6467273250926,302.2088577874484,0.0792686257559156,300.3485239305146
1991-04-06,300.4277925562705,298.6412489757884,302.2143361367526,0.0792686257559156,300.3485239305146
1991-04-07,300.4277925562705,298.63578737429896,302.21979773824205,0.0792686257559156,300.3485239305146
1991-04-08,300.4277925562705,298.6303423679582,302.22524274458283,0.0792686257559156,300.3485239305146
1991-04-09,300.4277925562705,298.6249138064054,302.2306713061356,0.0792686257559156,300.3485239305146
1991-04-10,300.4277925562705,298.6195015415369,302.2360835710041,0.0792686257559156,300.3485239305146
1991-04-11,300.4277925562705,298.6141054274588,302.2414796850822,0.0792686257559156,300.3485239305146
1991-04-12,300.4277925562705,298.608725320441,302.2468597921,0.0792686257559156,300.3485239305146
1991-04-13,300.4277925562705,298.6033610788728,302.2522240336682,0.0792686257559156,300.3485239305146
1991-04-14,300.4277925562705,298.5980125632193,302.2575725493217,0.0792686257559156,300.3485239305146
1991-04-15,300.4277925562705,298.59267963597875,302.26290547656225,0.0792686257559156,300.3485239305146
1991-04-16,300.4277925562705,298.5873621616419,302.2682229508991,0.0792686257559156,300.3485239305146
1991-04-17,300.4277925562705,298.5820600066513,302.2735251058897,0.0792686257559156,300.3485239305146
1991-04-18,300.4277925562705,298.57677303936237,302.27881207317864,0.0792686257559156,300.3485239305146
1991-04-19,300.4277925562705,298.57150113000523,302.2840839825358,0.0792686257559156,300.3485239305146
1991-04-20,300.4277925562705,298.5662441506476,302.2893409618934,0.0792686257559156,300.3485239305146
1991-04-21,300.4277925562705,298.5610019751586,302.2945831373824,0.0792686257559156,300.3485239305146
1991-04-22,300.4277925562705,298.5557744791731,302.2998106333679,0.0792686257559156,300.3485239305146
1991-04-23,300.4277925562705,298.55056154005797,302.30502357248304,0.0792686257559156,300.3485239305146
1991-04-24,300.4277925562705,298.5453630368777,302.3102220756633,0.0792686257559156,300.3485239305146
1991-04-25,300.4277925562705,298.5401788503623,302.3154062621787,0.0792686257559156,300.3485239305146
1991-04-26,300.4277925562705,298.5350088628751,302.3205762496659,0.0792686257559156,300.3485239305146
1991-04-27,300.4277925562705,298.5298529583816,302.3257321541594,0.0792686257559156,300.3485239305146
1991-04-28,300.4277925562705,298.5247110224192,302.3308740901218,0.0792686257559156,300.3485239305146
1991-04-29,300.4277925562705,298.5195829420675,302.33600217047353,0.0792686257559156,300.3485239305146
1991-04-30,300.4277925562705,298.51446860591915,302.34111650662186,0.0792686257559156,300.3485239305146
1991-05-01,300.42428955415704,298.50586490193865,302.34271420637543,0.07576562364241926,300.3485239305146
1991-05-02,300.42428955415704,298.50077772588816,302.3478013824259,0.07576562364241926,300.3485239305146
1991-05-03,300.42428955415704,298.49570396862,302.3528751396941,0.07576562364241926,300.3485239305146
1991-05-04,300.42428955415704,298.49064352450415,302.35793558380993,0.07576562364241926,300.3485239305146
1991-05-05,300.42428955415704,298.4855962892893,302.3629828190248,0.07576562364241926,300.3485239305146
1991-05-06,300.42428955415704,298.4805621600777,302.3680169482364,0.07576562364241926,300.3485239305146
1991-05-07,300.42428955415704,298.47554103530047,302.3730380730136,0.07576562364241926,300.3485239305146
1991-05-08,300.42428955415704,298.4705328146941,302.37804629362,0.07576562364241926,300.3485239305146
1991-05-09,300.42428955415704,298.4655373992768,302.3830417090373,0.07576562364241926,300.3485239305146
1991-05-10,300.42428955415704,298.46055469132574,302.38802441698834,0.07576562364241926,300.3485239305146
1991-05-11,300.42428955415704,298.4555845943548,302.3929945139593,0.07576562364241926,300.3485239305146
1991-05-12,300.42428955415704,298.4506270130925,302.39795209522157,0.07576562364241926,300.3485239305146
1991-05-13,300.42428955415704,298.44568185346134,302.40289725485275,0.07576562364241926,300.3485239305146
1991-05-14,300.42428955415704,298.4407490225562,302.4078300857579,0.07576562364241926,300.3485239305146
1991-05-15,300.42428955415704,298.4358284286244,302.4127506796897,0.07576562364241926,300.3485239305146
1991-05-16,300.42428955415704,298.4309199810458,302.4176591272683,0.07576562364241926,300.3485239305146
1991-05-17,300.42428955415704,298.4260235903132,302.4225555180009,0.07576562364241926,300.3485239305146
1991-05-18,300.42428955415704,298.4211391680133,302.42743994030076,0.07576562364241926,300.3485239305146
1991-05-19,300.42428955415704,298.4162666268081,302.43231248150596,0.07576562364241926,300.3485239305146
1991-05-20,300.42428955415704,298.4114058804168,302.4371732278973,0.07576562364241926,300.3485239305146
