,point,lower_95,upper_95,enso_component,ets_component
1991-03-01,0.007118590019922373,-0.020039464224793028,0.03427664426463777,7.280862137084434e-05,0.007045781398551529
1991-03-02,0.007118590019922372,-0.020260448082226712,0.03449762812207145,7.280862137084434e-05,0.007045781398551528
1991-03-03,0.007118590019922372,-0.020479662541407637,0.03471684258125238,7.280862137084434e-05,0.007045781398551528
1991-03-04,0.007118590019922372,-0.020697149435986134,0.034934329475830875,7.280862137084434e-05,0.007045781398551528
1991-03-05,0.007118590019922372,-0.02091294897669734,0.03515012901654209,7.280862137084434e-05,0.007045781398551528
1991-03-06,0.007118590019922372,-0.021127099838161086,0.03536427987800583,7.280862137084434e-05,0.007045781398551528
1991-03-07,0.007118590019922372,-0.02133963923980258,0.03557681927964733,7.280862137084434e-05,0.007045781398551528
1991-03-08,0.007118590019922372,-0.021550603021373585,0.035787783061218326,7.280862137084434e-05,0.007045781398551528
1991-03-09,0.007118590019922372,-0.021760025713507776,0.03599720575335252,7.280862137084434e-05,0.007045781398551528
1991-03-10,0.007118590019922372,-0.02196794060370385,0.0362051206435486,7.280862137084434e-05,0.007045781398551528
1991-03-11,0.007118590019922372,-0.022174379798093224,0.03641155983793797,7.280862137084434e-05,0.007045781398551528
1991-03-12,0.007118590019922372,-0.022379374279316987,0.03661655431916173,7.280862137084434e-05,0.007045781398551528
1991-03-13,0.007118590019922372,-0.022582953960807423,0.03682013400065217,7.280862137084434e-05,0.007045781398551528
1991-03-14,0.007118590019922372,-0.022785147737743525,0.03702232777758827,7.280862137084434e-05,0.007045781398551528
1991-03-15,0.007118590019922372,-0.02298598353492607,0.03722316357477081,7.280862137084434e-05,0.007045781398551528
1991-03-16,0.007118590019922372,-0.02318548835179695,0.03742266839164169,7.280862137084434e-05,0.007045781398551528
1991-03-17,0.007118590019922372,-0.023383688304808282,0.03762086834465303,7.280862137084434e-05,0.007045781398551528
1991-03-18,0.007118590019922372,-0.02358060866732939,0.03781778870717414,7.280862137084434e-05,0.007045781398551528
1991-03-19,0.007118590019922372,-0.023776273907264417,0.038013453947109165,7.280862137084434e-05,0.007045781398551528
1991-03-20,0.007118590019922372,-0.02397070772253901,0.038207887762383756,7.280862137084434e-05,0.007045781398551528
1991-03-21,0.007118590019922372,-0.02416393307460185,0.03840111311444659,7.280862137084434e-05,0.007045781398551528
1991-03-22,0.007118590019922372,-0.024355972220074996,0.03859315225991974,7.280862137084434e-05,0.007045781398551528
1991-03-23,0.007118590019922372,-0.024546846740676635,0.038784026780521376,7.280862137084434e-05,0.007045781398551528
1991-03-24,0.007118590019922372,-0.02473657757153007,0.03897375761137481,7.280862137084434e-05,0.007045781398551528
1991-03-25,0.007118590019922372,-0.024925185027964057,0.0391623650678088,7.280862137084434e-05,0.007045781398551528
1991-03-26,0.007118590019922372,-0.025112688830901647,0.03934986887074639,7.280862137084434e-05,0.007045781398551528
1991-03-27,0.007118590019922372,-0.025299108130927304,0.039536288170772045,7.280862137084434e-05,0.007045781398551528
1991-03-28,0.007118590019922372,-0.02548446153111545,0.03972164157096019,7.280862137084434e-05,0.007045781398551528
1991-03-29,0.007118590019922372,-0.025668767108697442,0.03990594714854218,7.280862137084434e-05,0.007045781398551528
1991-03-30,0.007118590019922372,-0.025852042435638496,0.04008922247548324,7.280862137084434e-05,0.007045781398551528
1991-03-31,0.007118590019922372,-0.026034304598190693,0.04027148463803543,7.280862137084434e-05,0.007045781398551528
1991-04-01,0.007100273555079604,-0.026233886680326612,0.04043443379048582,5.4492156528075514e-05,0.007045781398551528
1991-04-02,0.007100273555079604,-0.026414171922054044,0.04061471903221325,5.4492156528075514e-05,0.007045781398551528
1991-04-03,0.007100273555079604,-0.026593492525306704,0.04079403963546591,5.4492156528075514e-05,0.007045781398551528
1991-04-04,0.007100273555079604,-0.02677186381060516,0.04097241092076437,5.4492156528075514e-05,0.007045781398551528
1991-04-05,0.007100273555079604,-0.02694930069717566,0.04114984780733487,5.4492156528075514e-05,0.007045781398551528
1991-04-06,0.007100273555079604,-0.02712581771751347,0.04132636482767268,5.4492156528075514e-05,0.007045781398551528
1991-04-07,0.007100273555079604,-0.02730142903127357,0.04150197614143278,5.4492156528075514e-05,0.007045781398551528
1991-04-08,0.007100273555079604,-0.027476148438526464,0.04167669554868567,5.4492156528075514e-05,0.007045781398551528
1991-04-09,0.007100273555079604,-0.02764998939241408,0.04185053650257329,5.4492156528075514e-05,0.007045781398551528
1991-04-10,0.007100273555079604,-0.02782296501123866,0.04202351212139787,5.4492156528075514e-05,0.007045781398551528
1991-04-11,0.007100273555079604,-0.027995088090015413,0.04219563520017462,5.4492156528075514e-05,0.007045781398551528
1991-04-12,0.007100273555079604,-0.02816637111151766,0.04236691822167687,5.4492156528075514e-05,0.007045781398551528
1991-04-13,0.007100273555079604,-0.028336826256841516,0.042537373367000725,5.4492156528075514e-05,0.007045781398551528
1991-04-14,0.007100273555079604,-0.028506465415515374,0.04270701252567458,5.4492156528075514e-05,0.007045781398551528
1991-04-15,0.007100273555079604,-0.028675300195177895,0.042875847305337104,5.4492156528075514e-05,0.007045781398551528
1991-04-16,0.007100273555079604,-0.02884334193084697,0.04304388904100618,5.4492156528075514e-05,0.007045781398551528
1991-04-17,0.007100273555079604,-0.029010601693800306,0.043211148803959515,5.4492156528075514e-05,0.007045781398551528
1991-04-18,0.007100273555079604,-0.029177090300087638,0.04337763741024685,5.4492156528075514e-05,0.007045781398551528
1991-04-19,0.007100273555079604,-0.02934281831869287,0.04354336542885208,5.4492156528075514e-05,0.007045781398551528
1991-04-20,0.007100273555079604,-0.029507796079363678,0.04370834318952289,5.4492156528075514e-05,0.007045781398551528
1991-04-21,0.007100273555079604,-0.02967203368012493,0.04387258079028414,5.4492156528075514e-05,0.007045781398551528
1991-04-22,0.007100273555079604,-0.029835540994491414,0.04403608810465062,5.4492156528075514e-05,0.007045781398551528
1991-04-23,0.007100273555079604,-0.029998327678394533,0.04419887478855374,5.4492156528075514e-05,0.007045781398551528
1991-04-24,0.007100273555079604,-0.030160403176836527,0.044360950286995736,5.4492156528075514e-05,0.007045781398551528
1991-04-25,0.007100273555079604,-0.030321776730285348,0.04452232384044456,5.4492156528075514e-05,0.007045781398551528
1991-04-26,0.007100273555079604,-0.03048245738082246,0.04468300449098167,5.4492156528075514e-05,0.007045781398551528
1991-04-27,0.007100273555079604,-0.030642453978054998,0.04484300108821421,5.4492156528075514e-05,0.007045781398551528
1991-04-28,0.007100273555079604,-0.030801775184803357,0.045002322294962566,5.4492156528075514e-05,0.007045781398551528
1991-04-29,0.007100273555079604,-0.03096042948257447,0.04516097659273368,5.4492156528075514e-05,0.007045781398551528
1991-04-30,0.007100273555079604,-0.03111842517683064,0.04531897228698985,5.4492156528075514e-05,0.007045781398551528
1991-05-01,0.007100990403064442,-0.0312750535540782,0.045477034360207086,5.5209004512913785e-05,0.007045781398551528
1991-05-02,0.007100990403064442,-0.031431756278694066,0.045633737084822955,5.5209004512913785e-05,0.007045781398551528
1991-05-03,0.007100990403064442,-0.031587824309725586,0.045789805115854475,5.5209004512913785e-05,0.007045781398551528
1991-05-04,0.007100990403064442,-0.0317432652973686,0.04594524610349749,5.5209004512913785e-05,0.007045781398551528
1991-05-05,0.007100990403064442,-0.03189808673935845,0.04610006754548734,5.5209004512913785e-05,0.007045781398551528
1991-05-06,0.007100990403064442,-0.032052295985190105,0.04625427679131899,5.5209004512913785e-05,0.007045781398551528
1991-05-07,0.007100990403064442,-0.03220590024018926,0.04640788104631815,5.5209004512913785e-05,0.007045781398551528
1991-05-08,0.007100990403064442,-0.032358906569440855,0.046560887375569744,5.5209004512913785e-05,0.007045781398551528
1991-05-09,0.007100990403064442,-0.03251132190158093,0.04671330270770982,5.5209004512913785e-05,0.007045781398551528
1991-05-10,0.007100990403064442,-0.032663153032457794,0.04686513383858668,5.5209004512913785e-05,0.007045781398551528
1991-05-11,0.007100990403064442,-0.03281440662866773,0.04701638743479662,5.5209004512913785e-05,0.007045781398551528
1991-05-12,0.007100990403064442,-0.032965089230970634,0.04716707003709952,5.5209004512913785e-05,0.007045781398551528
1991-05-13,0.007100990403064442,-0.033115207257590484,0.04731718806371937,5.5209004512913785e-05,0.007045781398551528
1991-05-14,0.007100990403064442,-0.03326476700740531,0.0474667478135342,5.5209004512913785e-05,0.007045781398551528
